symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
UBR2	1123.277688	-0.142620849	0.11541128	0.183937307	0.449548608
UBR3	996.7738473	-0.20465037	0.134386029	0.071913134	0.260353646
UBR4	5900.248471	0.301632129	0.192058296	0.044919301	0.198168617
UBR5	3960.555987	0.104121189	0.189868018	0.45700197	0.7180628
UBR5-AS1	11.57587799	0.061369755	0.224029341	0.649013366	0.839266467
UBR7	968.103196	-0.159763322	0.198505871	0.269160751	0.552089947
UBTD1	1590.956133	0.384318786	0.259863	0.031281286	0.157910492
UBTD2	2159.520356	0.050546458	0.103441875	0.59855406	0.811865038
UBTF	3349.953192	-0.335717304	0.155808286	0.011223894	0.083034942
UBTFL1	0				
UBTFL10	0				
UBTFL11	0				
UBTFL2	0				
UBTFL3	1.535252525	0.003929359	0.269600094	0.934528592	
UBTFL5	1.074989043	0.04047699	0.278188311	0.152288652	
UBTFL6	0.229652627	-0.006857728	0.273779431	0.843838127	
UBTFL7	0				
UBTFL8	0				
UBTFL9	0				
UBXN1	3124.307678	0.125174482	0.209780386	0.38472674	0.661801209
UBXN10	1.372786598	-0.048008393	0.271792566	0.460631628	
UBXN11	502.4265413	-0.134719896	0.195515973	0.342092375	0.623868306
UBXN2A	715.4238196	-0.050705319	0.093584319	0.56835598	0.793487016
UBXN2B	381.2982358	-0.093335921	0.246160898	0.465321277	0.723780667
UBXN4	3554.301724	-0.210085128	0.135855884	0.075421321	0.267409022
UBXN6	5505.401843	0.278819596	0.191501266	0.057862345	0.230352352
UBXN7	1555.389783	0.174930969	0.192680656	0.220819558	0.497865066
UBXN7-AS1	0.284641005	0.022796447	0.275211653	0.51807258	
UBXN8	243.0161946	-0.215159528	0.155184051	0.096525322	0.310764428
UCA1	0				
UCHL1	6633.52484	-0.236454503	0.288381114	0.141121153	0.387136805
UCHL1-AS1	0.137930564	-0.001123493	0.274189222	0.982570583	
UCHL3	382.8965959	-0.515769505	0.236761739	0.004702568	0.046866684
UCHL5	660.4818142	0.16472193	0.15485373	0.201947915	0.474134404
UCK1	1416.966155	0.225652617	0.140136642	0.062971411	0.24097125
UCK2	1492.44925	-0.175094126	0.220105381	0.241193914	0.520862743
UCKL1	1036.719931	0.24449355	0.099667499	0.00837606	0.068458251
UCKL1-AS1	6.265065987	-0.146010599	0.319724254	0.06990268	0.256028781
UCMA	0				
UCN	27.35997492	0.106310132	0.257042151	0.39891893	0.673685647
UCN2	722.9911835	1.002072631	0.471503265	0.001700631	0.022959675
UCN3	0				
UCP1	0.071605393	-0.001072664	0.274191157	0.982570551	
UCP2	449.2320869	0.042968984	0.254963263	0.676713827	0.854204989
UCP3	35.36378729	-1.521878488	0.515435631	0.000134842	0.00373283
UEVLD	701.7313859	0.055388307	0.110487821	0.582075829	0.801390208
UFC1	1879.873505	-0.002148232	0.155426064	0.983739138	0.993597256
UFD1	1461.239742	-0.14224247	0.181361416	0.302638428	0.588272883
UFL1	1161.999367	-0.349632947	0.164226185	0.01120332	0.083034942
UFL1-AS1	1.469705754	-0.022482478	0.270747828	0.644609031	
UFM1	2959.250643	-0.337750084	0.176789946	0.0191695	0.116960613
UFM1P1	0				
UFM1P2	0.095080304	-0.012267091	0.274361301	0.813161858	
UFM1P3	0				
UFSP1	62.38268324	-0.032336495	0.192289093	0.812876371	0.919564065
UFSP2	898.8634362	0.293633284	0.162841698	0.030512081	0.155251483
UGCG	1269.719836	-1.081172493	0.275462007	5.98923E-06	0.000344651
UGDH	2081.587785	-0.090758488	0.145317615	0.456482199	0.71750724
UGDH-AS1	108.1115461	-0.397287237	0.354640314	0.040381744	0.186140789
UGGT1	3606.415279	-0.240754378	0.255739858	0.133045322	0.373814743
UGGT2	1336.27311	-0.098692463	0.172394	0.464573162	0.723108987
UGP2	4840.67677	0.497549578	0.225639399	0.004902547	0.048177277
UGT1A1	0				
UGT1A10	0				
UGT1A11P	0				
UGT1A12P	0				
UGT1A13P	0				
UGT1A2P	0				
UGT1A3	0				
UGT1A4	0				
UGT1A5	0				
UGT1A6	0				
UGT1A7	0.046695068	0.010078798	0.274178408	0.880016398	
UGT1A8	0				
UGT1A9	0				
UGT2A1	0				
UGT2A2	0				
UGT2A3	0				
UGT2A3P7	0				
UGT2B10	0				
UGT2B11	0				
UGT2B15	0				
UGT2B17	0				
UGT2B24P	0				
UGT2B25P	0				
UGT2B26P	0				
UGT2B27P	0				
UGT2B28	0				
UGT2B29P	0				
UGT2B4	0				
UGT2B7	1.491288116	0.04815571	0.272636296	0.444868085	
UGT3A1	0				
UGT3A2	0.999485935	-0.033533857	0.272917051	0.493685155	
UGT8	2.590708773	-0.038720775	0.268229989	0.574124625	0.796798752
UHMK1	1727.877507	0.106612248	0.147734743	0.382466007	0.659997118
UHRF1	1724.060408	0.052021125	0.254300464	0.630052741	0.829074709
UHRF1BP1	485.3343723	-0.33100649	0.428363663	0.053364877	0.219303756
UHRF1BP1L	849.8236519	0.271742758	0.220697443	0.086151544	0.290131237
UHRF2	1513.287699	0.549531073	0.158706215	9.50624E-05	0.002864544
UHRF2P1	0				
UICLM	3.331311937	0.083894816	0.288625095	0.078219724	0.273595768
UIMC1	851.0681222	0.246751676	0.188198577	0.092467317	0.302372415
ULBP1	504.6217185	-0.011292481	0.246990716	0.913918555	0.964699954
ULBP2	155.5530543	0.144737737	0.170237769	0.286843734	0.57200663
ULBP3	184.6276894	-0.231986823	0.268827217	0.143556943	0.391101028
ULK1	1804.760338	-0.049174415	0.17455654	0.71547405	0.873887797
ULK2	894.4168853	-0.242315947	0.183160765	0.091405698	0.300431693
ULK3	787.777582	-0.028818177	0.15540169	0.820505392	0.923155971
ULK4	143.2438022	-0.478839061	0.445765492	0.026700845	0.143067163
ULK4P1	15.00776645	-0.155207271	0.330291793	0.046161162	0.201398989
ULK4P2	5.242553842	-0.081776778	0.279997926	0.286931263	0.57211307
ULK4P3	5.989599265	-0.215753856	0.399725891	0.013711753	0.094696496
UMAD1	294.7866943	-0.050000122	0.118750672	0.637548501	0.833317814
UMLILO	0				
UMOD	0				
UMODL1	2.117083564	-0.017928784	0.268615444	0.739757347	0.887118932
UMODL1-AS1	0				
UMPS	683.8365985	0.078771371	0.198940228	0.56953271	0.794321576
UNC119	1028.376212	0.040829388	0.160654444	0.75599536	0.894543399
UNC119B	2428.64384	-0.082086464	0.112088707	0.41876207	0.690693218
UNC13A	4.922101687	2.041692592	0.70940833	0.000217792	0.005320279
UNC13B	1086.005011	0.104747184	0.19466889	0.45477955	0.716338581
UNC13C	0.375261081	-0.003858368	0.273375818	0.985613647	
UNC13D	33.83731333	0.000920028	0.252356858	0.995030131	0.997658474
UNC45A	3051.162126	0.21938846	0.149718259	0.085570561	0.288963514
UNC45B	0				
UNC50	977.9597779	-0.149458014	0.146206751	0.228194594	0.506139602
UNC5A	1.012983473	0.078055428	0.283398326	0.167784632	
UNC5B	12761.66764	0.071556624	0.251594321	0.52355333	0.764115324
UNC5B-AS1	7.970043521	0.319111942	0.387594973	0.065480191	0.246791675
UNC5C	309.0532026	-0.027395645	0.242440209	0.806793834	0.916552376
UNC5CL	13.88645893	0.031119575	0.239862945	0.794731159	0.911364374
UNC5D	0.242742883	-0.006633644	0.273753495	0.825614182	
UNC79	24.06215249	0.016476223	0.244838386	0.884065235	0.952143161
UNC80	0.070336309	-0.010633415	0.27424016	0.914590283	
UNC93A	0				
UNC93B1	1202.850842	0.277716137	0.2083563	0.074307345	0.264924291
UNC93B2	2.89706706	-0.000413532	0.268898412	0.992396769	0.996811529
UNC93B3	1.198646971	-0.004625722	0.264591504	0.946466329	
UNC93B4	0				
UNC93B5	0				
UNC93B6	0.034560539	-0.001010547	0.274193546	0.982569874	
UNC93B7	0.032938258	-0.001006793	0.274193691	0.98256985	
UNC93B8	0				
UNCX	0				
UNG	683.423867	-0.012118047	0.157753521	0.931480672	0.971907042
UNGP1	0.529021812	0.015960666	0.272800192	0.720342562	
UNGP3	0.448926941	2.0452E-05	0.272673159	0.976049857	
UNK	1112.580342	0.206009762	0.106434775	0.035348816	0.170799249
UNKL	490.5122714	0.524818043	0.149057171	8.41216E-05	0.002618916
UNQ6494	0.08418878	0.011649238	0.274288081	0.880016398	
UOX	0.697509322	0.043196816	0.276746215	0.342355193	
UPB1	12.12551489	2.990802094	1.549581931	0.001152265	0.017611815
UPF1	3485.815363	0.135062056	0.16387999	0.285686641	0.570850108
UPF2	1081.122789	-0.056621885	0.154602177	0.654254821	0.842305761
UPF3A	1436.877855	-0.078576175	0.115500762	0.452892733	0.715364658
UPF3AP1	0.19844507	0.001674075	0.273463673	0.978470636	
UPF3AP2	2.041708513	-0.031945121	0.264102725	0.684281261	
UPF3AP3	2.767446155	0.050162615	0.266262879	0.5428932	0.776719773
UPF3B	340.328872	-0.313485101	0.241933186	0.060498087	0.235901156
UPK1A	5.190373271	1.97250281	0.703037032	0.000258437	0.005987126
UPK1A-AS1	15.00016793	3.524926504	0.864137328	1.91717E-06	0.000133714
UPK1B	0				
UPK2	5.630857729	0.335508038	0.428124621	0.055746625	0.224792534
UPK3A	0.052907202	-0.009936644	0.274193831	0.914590283	
UPK3B	2.179587502	-0.154745093	0.334279964	0.015434398	0.102043708
UPK3BL1	350.8342749	0.157563618	0.260764839	0.270702116	0.553288062
UPK3BL2	86.25138983	0.08922795	0.239140714	0.500619815	0.748408234
UPK3BP1	0.08418878	0.011649238	0.274288081	0.880016398	
UPP1	522.2060524	0.676495861	0.47545803	0.009942855	0.076726133
UPP2	1.260510775	0.06902903	0.278492712	0.294278158	
UPP2-IT1	0				
UPRT	272.337007	-0.216983258	0.189236007	0.133657366	0.375157209
UQCC1	1234.245368	-0.113591441	0.139279859	0.341434123	0.623558023
UQCC2	1731.213805	-0.07441764	0.203804414	0.600580661	0.812678827
UQCC3	474.6256639	-0.044138486	0.173466551	0.743245628	0.888940327
UQCR10	1550.690903	-0.08209394	0.162633325	0.530988756	0.769309236
UQCR10P1	0				
UQCR11	2592.25435	-0.150644968	0.215451505	0.303077067	0.588535196
UQCRB	4651.608673	-0.081580407	0.173235815	0.544687699	0.777804102
UQCRBP1	0.136186768	-0.000375173	0.273623576	0.985055209	
UQCRBP2	0				
UQCRBP3	0				
UQCRC1	6216.563993	0.132333139	0.1835246	0.319148098	0.603533015
UQCRC2	3405.194473	-0.226377098	0.126529213	0.043860056	0.195640629
UQCRC2P1	0				
UQCRFS1	2216.040778	-0.1325063	0.161146051	0.315534623	0.600602282
UQCRFS1P1	86.64977307	0.002995391	0.190022148	0.984092985	0.993597256
UQCRFS1P2	0				
UQCRFS1P3	0				
UQCRH	3417.506139	-0.095458165	0.17028749	0.471942355	0.728539119
UQCRHL	5.985713081	0.233677989	0.381423114	0.066659497	0.249473864
UQCRHP1	0.17530658	0.001805756	0.273635305	0.986887955	
UQCRHP2	0				
UQCRHP3	0.044449292	-0.009507112	0.274168606	0.914590283	
UQCRHP4	0				
UQCRQ	2517.405972	-0.269910195	0.210448886	0.081245235	0.279912452
URAD	0				
URAHP	11.56520788	0.569258658	0.798330359	0.018009736	0.112456872
URB1	1278.023733	-0.044024763	0.15951145	0.732194847	0.883391114
URB1-AS1	131.6045597	-0.547147035	0.295590145	0.00811734	0.067009642
URB2	406.5555042	-0.064328962	0.196242008	0.64204762	0.835395791
URGCP	1645.811706	-0.040175949	0.134899675	0.722348432	0.877451742
URGCP-MRPS24	7.978965608	0.063045521	0.275012595	0.3719311	0.650755789
URI1	1969.719297	-0.109039474	0.116658728	0.299770019	0.585030589
URM1	1906.848233	-0.137788159	0.094502789	0.12339838	0.357446026
UROC1	0.349256421	-0.009406722	0.273462409	0.768306396	
UROD	1782.381305	-0.213350452	0.172428005	0.117740184	0.346988974
UROS	1602.046325	-0.189625302	0.163143611	0.148630454	0.399350536
USB1	1813.614877	-0.134215357	0.151362874	0.29148586	0.577122489
USE1	593.1733912	0.213215097	0.184842794	0.137787129	0.381383026
USF1	957.6528521	-0.155908089	0.135991596	0.1865751	0.452813253
USF1P1	0.068965282	-0.001070959	0.274191848	0.98256985	
USF2	2959.968806	0.346799208	0.189055519	0.021572914	0.125948319
USF3	871.0914562	0.085021075	0.225395364	0.529462151	0.768141312
USH1C	0.843406069	0.001842555	0.272645212	0.95688725	
USH1G	0.475932625	0.042227274	0.278201847	0.245579668	
USH2A	0.046695068	0.010078798	0.274178408	0.880016398	
USH2A-AS1	0				
USH2A-AS2	0				
USHBP1	0.455906846	0.01880331	0.272832809	0.751764969	
USO1	4304.276553	-0.085403098	0.125355536	0.441996373	0.707265862
USP1	1163.636579	-0.008402267	0.184061417	0.949407545	0.979976092
USP10	1639.369443	-0.067460279	0.147061355	0.576868149	0.797976633
USP11	3073.463786	-0.271303867	0.160806515	0.042336934	0.191956303
USP12	1117.640223	0.180423396	0.162875504	0.175852513	0.437963509
USP12-AS1	0				
USP12-AS2	0.820081402	0.018162986	0.271475451	0.677719079	
USP12P1	0.597275095	-0.050602099	0.276643132	0.314429993	
USP12P2	0				
USP12PX	0				
USP12PY	0.068965282	-0.001070959	0.274191848	0.98256985	
USP13	1015.87618	0.132549412	0.209040787	0.360929833	0.640824976
USP14	2470.881147	-0.167254889	0.166861642	0.213186966	0.487670515
USP15	1113.532083	-0.085134452	0.11319682	0.406968762	0.681607928
USP16	1352.388734	-0.367266642	0.137089244	0.002503009	0.03047773
USP17L1	0				
USP17L10	0				
USP17L11	0				
USP17L12	0				
USP17L13	0				
USP17L14P	0				
USP17L15	0				
USP17L16P	0				
USP17L17	0				
USP17L18	0				
USP17L19	0				
USP17L2	0				
USP17L20	0.065741063	-0.0010535	0.274191899	0.98256985	
USP17L21	0				
USP17L22	0				
USP17L23	0				
USP17L24	0				
USP17L3	0				
USP17L4	0.070336309	-0.010633415	0.27424016	0.914590283	
USP17L5	0				
USP17L6P	0				
USP17L7	0				
USP17L8	0				
USP17L9P	0.063993056	-0.010403297	0.274224114	0.914590283	
USP18	90.34273544	-0.290042933	0.297133878	0.089940855	0.297814336
USP19	2237.951405	-0.035772202	0.096751058	0.691533171	0.861618919
USP2	34.89809106	0.026921305	0.25361904	0.78971711	0.90950901
USP2-AS1	6.870633009	0.013625511	0.250972018	0.895876825	0.956758834
USP20	937.1856595	-0.105963754	0.148403186	0.394909818	0.669957384
USP21	716.5046694	-0.073143406	0.156968634	0.570310218	0.794409532
USP21P1	0				
USP21P2	0				
USP22	9987.903342	-0.224950028	0.155178394	0.086942567	0.291601085
USP24	1949.250631	0.06966876	0.174285701	0.612641262	0.819540035
USP24P1	0				
USP25	1234.1833	0.20897577	0.152347991	0.106220566	0.32821403
USP26	0				
USP27X	147.3472961	0.162553325	0.151533577	0.195769066	0.465609088
USP27X-AS1	26.78978663	-0.247814046	0.225515668	0.115408026	0.343540205
USP28	862.976148	0.331661681	0.128606811	0.003950214	0.041851487
USP29	0				
USP3	1118.652435	0.099981982	0.142297848	0.419400752	0.690802974
USP3-AS1	5.888150557	-0.133904945	0.288145214	0.228032657	0.50589059
USP30	475.7410918	-0.355296104	0.187773375	0.018184054	0.113049417
USP30-AS1	3.66894529	-1.118713427	1.653148629	0.009233717	0.073312594
USP31	562.5048754	0.256082021	0.20904652	0.098391871	0.314455633
USP32	2266.297093	0.586561374	0.204082265	0.00059383	0.01103559
USP32P1	367.281002	0.038360753	0.236390119	0.757415881	0.895297271
USP32P2	9.607175622	-0.007211367	0.270239789	0.87397187	0.946994772
USP32P3	79.67665992	-0.06354943	0.237407252	0.61517001	0.821217376
USP33	1908.505589	-0.044610397	0.113533011	0.662751273	0.846636763
USP34	4964.839677	0.260394091	0.205491451	0.089953894	0.297814336
USP35	527.1632691	-0.342324979	0.177581854	0.017975858	0.112406623
USP36	1538.519417	-0.031076761	0.157785959	0.810389439	0.918563103
USP37	474.853348	0.309586424	0.236159336	0.061474912	0.238434232
USP37P1	0				
USP38	778.009867	-0.424449244	0.149143941	0.001161929	0.017709764
USP39	1504.906226	-0.206319183	0.12458345	0.060618744	0.23611505
USP4	1819.469657	0.028489998	0.107798748	0.774789337	0.903936158
USP40	1203.649069	-0.304561762	0.186663517	0.039119356	0.182431055
USP41	0.124741999	0.009326648	0.274138765	0.878972296	
USP42	563.1362204	-0.239438417	0.140168263	0.048383709	0.207308246
USP43	159.4907111	1.726084466	0.336231601	1.51717E-08	2.79476E-06
USP44	4.85205032	0.069962658	0.270661733	0.419047298	0.690802974
USP45	317.7593401	-0.196279619	0.132933466	0.091067763	0.300032632
USP46	911.6046672	-0.507735401	0.220211593	0.003554857	0.038854221
USP46-DT	56.44004445	-0.747192955	0.387961809	0.003785176	0.040595993
USP47	2282.011024	-0.164434522	0.16402731	0.216218567	0.492296929
USP48	1792.022331	-0.106461329	0.140351138	0.376753167	0.654980874
USP49	223.7864416	0.014375219	0.204542104	0.917962795	0.966029848
USP5	3007.166545	-0.3018145	0.15623599	0.021275782	0.124574721
USP50	3.788133584	0.003519738	0.262205256	0.961963227	0.985300238
USP51	63.65720029	0.402836814	0.246217418	0.022968483	0.130573711
USP53	1778.486474	1.794290313	0.588604709	9.085E-05	0.002778706
USP54	459.34325	0.112620679	0.205549706	0.429340853	0.697360908
USP6	7.681429129	0.03549833	0.26140332	0.685380942	0.858814692
USP6NL	1019.076587	-0.300661297	0.165942786	0.029303329	0.151220284
USP7	2860.598912	-0.112578842	0.119263652	0.288477411	0.57381509
USP8	1744.576368	-0.073841744	0.100181604	0.429661008	0.697570534
USP8P1	0.403771575	-0.007431094	0.273067157	0.865582119	
USP8P2	0				
USP9X	4497.028902	-0.133349245	0.152040157	0.298323158	0.583561745
USP9Y	382.5948686	0.004149942	0.27342228	0.987141931	0.994345875
USP9YP1	0				
USP9YP10	0				
USP9YP11	0				
USP9YP12	0				
USP9YP13	0				
USP9YP14	0				
USP9YP15	0				
USP9YP16	0				
USP9YP17	0				
USP9YP18	0				
USP9YP19	0				
USP9YP2	0				
USP9YP20	0				
USP9YP21	0				
USP9YP22	0				
USP9YP23	0				
USP9YP24	0				
USP9YP25	0				
USP9YP26	0				
USP9YP27	0				
USP9YP28	0				
USP9YP29	0				
USP9YP3	0				
USP9YP30	0				
USP9YP31	0				
USP9YP33	0				
USP9YP34	0				
USP9YP35	0				
USP9YP36	0				
USP9YP4	0				
USP9YP5	0				
USP9YP6	0				
USP9YP7	0				
USP9YP8	0				
USP9YP9	0				
USPL1	442.7414644	-0.071816556	0.122923613	0.508959938	0.754306296
UST	1672.183617	0.22976746	0.242430991	0.14856972	0.399350536
UST-AS1	0				
UST-AS2	1.842398999	0.077825225	0.278642509	0.303486904	
UTF1	0				
UTP11	1053.35841	-0.360987226	0.183961251	0.014996615	0.099866124
UTP14A	600.531403	-0.605871776	0.244492563	0.001648982	0.022524291
UTP14C	11.62133354	0.017420664	0.275018505		
UTP15	385.5727646	-0.384236634	0.186924788	0.011200373	0.083034942
UTP18	994.7448661	-0.01925807	0.178979002	0.881032721	0.950679195
UTP20	834.6385079	-0.167163757	0.209630207	0.256781039	0.53786037
UTP23	566.0906807	0.064493876	0.115206066	0.540663129	0.774989749
UTP25	754.7949453	0.769275733	0.227125299	6.98392E-05	0.002293655
UTP3	976.2899263	-0.163193497	0.165513948	0.223443081	0.500433398
UTP4	1052.009903	-0.154304337	0.160178573	0.245285051	0.525585653
UTP6	1135.337144	-0.226138891	0.149742679	0.074459933	0.265191297
UTRN	2627.638496	0.1361261	0.26770971	0.308069142	0.593583438
UTS2	0.107313636	0.01054132	0.27421444	0.878270213	
UTS2B	5.843492074	0.026928714	0.257148464	0.771971579	0.902651105
UTS2R	0.159596814	0.009550021	0.274152821	0.878838369	
UTY	123.4952597	0.001259498	0.273390172	0.993993397	0.997466253
UVRAG	670.1251868	-0.588783627	0.219609301	0.000992465	0.01601364
UVRAG-DT	1.253484083	-0.088361365	0.28775998	0.16434547	
UVSSA	827.4937071	0.137962456	0.218982786	0.34185083	0.623719535
UXS1	939.5649459	0.112521357	0.153209732	0.379444785	0.657405504
UXT	1533.485203	0.071758574	0.172686887	0.598805499	0.81198461
UXT-AS1	9.497324979	0.035104404	0.244621418	0.757451066	0.895297271
VAC14	1549.912075	-0.064863387	0.178731355	0.632271725	0.8300948
VAC14-AS1	21.49359609	2.513583895	0.97140861	0.000303461	0.006798777
VAMP1	314.3178956	-0.04400802	0.235276032	0.719932365	0.876171655
VAMP2	1879.666652	-0.248972558	0.203929816	0.100691961	0.318758288
VAMP3	3850.465837	0.15646167	0.172278158	0.253786011	0.535116792
VAMP4	704.2929981	0.033550646	0.16733233	0.802326297	0.914442572
VAMP5	966.6053641	-0.338285617	0.251471744	0.048882239	0.208484868
VAMP7	1525.314955	-0.085189019	0.126670775	0.448530823	0.71192408
VAMP8	9.102928014	0.010990934	0.237054907	0.928456997	0.970437849
VAMP9P	0				
VANGL1	1010.697328	-0.120484165	0.220963065	0.394096089	0.669190348
VANGL2	515.8516988	-0.024224649	0.173850647	0.85558135	0.938713746
VAPA	5251.444402	0.326901838	0.238538747	0.051849726	0.215537554
VAPB	1483.871991	0.032364702	0.114815256	0.757600458	0.895321884
VARS1	2775.499223	-0.315731169	0.192324986	0.035977976	0.172655794
VARS2	986.5400408	-0.168347621	0.203212399	0.248444331	0.528763856
VASH1	1489.212068	-0.03670842	0.188294801	0.785792626	0.907790491
VASH1-AS1	111.550653	-1.898334526	0.277585115	4.53999E-13	3.58441E-10
VASH2	118.3603125	-0.442108538	0.496732757	0.032052533	0.160224666
VASN	10689.70033	0.023677641	0.188005357	0.864269026	0.942899737
VASP	3536.255199	0.065645555	0.178609408	0.617332963	0.822099147
VAT1	11251.4964	0.365048804	0.226542179	0.030034979	0.153702469
VAT1L	1582.214515	0.866951748	0.50610708	0.004427736	0.045206919
Vault	0				
VAV1	0.085546717	-0.001082772	0.274190758	0.982570462	
VAV2	1385.535799	0.056776898	0.129712436	0.618277066	0.82271535
VAV3	177.4976288	1.879381318	0.959533224	0.001311664	0.019205958
VAV3-AS1	0				
VAX1	0.070671829	-0.010646247	0.274241059	0.914590283	
VAX2	70.11097847	-0.225233322	0.289054077	0.148091042	0.398687345
VBP1	1053.5496	-0.15085672	0.140349638	0.212001594	0.485721122
VCAM1	98.32881813	-3.189022239	0.702892179	2.21965E-07	2.54717E-05
VCAN	8874.633679	-1.016068089	0.417977257	0.000811554	0.013904903
VCAN-AS1	0.337641511	-0.040059694	0.277324501	0.424290142	
VCL	11391.06316	-0.11381593	0.20552909	0.444195969	0.708889071
VCP	14364.63866	-0.260532201	0.184919779	0.074948803	0.26640365
VCPIP1	661.8612871	0.232592343	0.17982197	0.10512788	0.326362706
VCPKMT	180.0732875	-0.244770021	0.21776961	0.114615621	0.342284351
VCX	0.100907984	0.009756471	0.274163776	0.877539154	
VCX2	0				
VCX3A	0.164633179	-0.002422621	0.273599414	0.924972151	
VCX3B	0.531404191	-0.023939769	0.272705989	0.54125923	
VCY	0				
VCY1B	0.032938258	-0.001006793	0.274193691	0.98256985	
VDAC1	6860.827836	0.369590523	0.191011831	0.015715703	0.10312385
VDAC1P1	0.753749823	0.073354485	0.28385007	0.170639001	
VDAC1P10	0				
VDAC1P11	0.070671829	-0.010646247	0.274241059	0.914590283	
VDAC1P12	0				
VDAC1P13	0				
VDAC1P2	0.405763619	0.00420616	0.272002595	0.912567374	
VDAC1P3	0.238157279	0.012849301	0.274404708	0.778833439	
VDAC1P4	0.046695068	0.010078798	0.274178408	0.880016398	
VDAC1P5	0				
VDAC1P6	0.032514437	-0.001005771	0.274193729	0.982569843	
VDAC1P7	0.154931852	0.012757604	0.274388984	0.778405216	
VDAC1P8	10.77304748	-0.271118175	0.38459731	0.07233967	0.261031152
VDAC1P9	0				
VDAC2	4211.835127	0.096393013	0.144923867	0.40155818	0.675757128
VDAC2P1	0				
VDAC2P2	0.073326231	-0.010746592	0.274248318	0.912333444	
VDAC2P3	0				
VDAC2P4	0				
VDAC2P5	3.440771705	0.014132827	0.264787838	0.84405505	0.9337495
VDAC3	2072.582312	-0.062080324	0.135656836	0.599233846	0.812202842
VDAC3P1	0.262334947	-0.020615446	0.274986868	0.607427131	
VDR	1075.795719	-0.182178542	0.251535518	0.225732373	0.503049066
VEGFA	5620.631223	0.129932221	0.279248199	0.333062927	0.615427453
VEGFB	3218.149789	0.742442798	0.231547756	0.000131638	0.003659527
VEGFC	1083.087033	0.462223424	0.308067693	0.021403479	0.125173885
VEGFD	146.3948864	0.100372597	0.296591775	0.077923608	0.27304388
VENTX	11.67141085	0.019212763	0.275197528	0.067711328	0.251739722
VENTXP1	0				
VENTXP2	0				
VENTXP3	0				
VENTXP4	0				
VENTXP5	0				
VENTXP6	0				
VENTXP7	0				
VEPH1	475.6572767	0.167566532	0.276752747	0.234075242	0.512157978
VEZF1	2033.598859	-0.050468921	0.144708858	0.676279888	0.854204989
VEZF1P1	0				
VEZT	1504.318437	-0.244972563	0.183801048	0.090481179	0.298948363
VEZTP1	0.696789363	-0.018546618	0.269568739	0.726747182	
VGF	88.79280147	2.515223356	0.685080679	9.64364E-06	0.00049185
VGLL1	0				
VGLL2	0.046695068	0.010078798	0.274178408	0.880016398	
VGLL3	3524.638299	-0.106153264	0.271662903	0.335242531	0.617400529
VGLL4	3962.722609	0.037968721	0.179238479	0.782245707	0.90663334
VHL	2310.871328	-0.029134795	0.105152502	0.760178256	0.896795554
VHLL	0.070336309	-0.010633415	0.27424016	0.914590283	
VIL1	1.390631641	0.014236778	0.269357078	0.793860834	
VILL	273.2691941	-0.05609188	0.159336517	0.661890359	0.84604144
VIM	342406.0189	0.199734701	0.215594207	0.188867416	0.456454641
VIM-AS1	660.7907373	0.072590651	0.205212044	0.598144393	0.811644028
VINAC1P	0.101317233	-0.012427609	0.274376783	0.813161858	
VIP	0				
VIPAS39	865.2023673	-0.259046148	0.141000002	0.033884713	0.166143001
VIPR1	2.179931897	0.052198549	0.280629494	0.14345545	0.390986421
VIPR1-AS1	0.238614581	0.013721154	0.274494515	0.777429417	
VIPR2	0				
VIRMA	2324.110178	0.086853779	0.203696542	0.555781669	0.785346424
VIT	29.10078616	-0.109020834	0.283447998	0.263772455	0.545426931
VKORC1	4160.437582	0.625585596	0.225586083	0.000707874	0.012553471
VKORC1L1	1792.286073	0.004673731	0.144290277	0.977368566	0.991491469
VKORC1P1	0.060138196	0.010762558	0.274222372	0.880016398	
VLDLR	944.234097	0.049096572	0.257861216	0.628361111	0.828330435
VLDLR-AS1	27.42394031	-0.200133488	0.360832391	0.058301571	0.231412408
VMA21	1120.038999	-0.158631462	0.114978922	0.127317729	0.363502991
VMAC	218.1162357	0.076363766	0.209483015	0.582156444	0.801390208
VMO1	8.273617045	0.068592871	0.249485704	0.561143669	0.788121682
VMP1	4371.432089	0.317110509	0.141094661	0.010074128	0.077310709
VN1R1	10.80485987	-0.025641976	0.252598197	0.797991969	0.913034925
VN1R104P	0				
VN1R105P	0				
VN1R107P	0				
VN1R108P	1.747685291	-0.029812115	0.271690792	0.558581972	
VN1R10P	0				
VN1R110P	0.172342606	0.009224214	0.274133722	0.879351799	
VN1R11P	0				
VN1R12P	0				
VN1R13P	0				
VN1R17P	0				
VN1R18P	0				
VN1R2	0.038652561	-0.001017292	0.274193287	0.98256985	
VN1R20P	0.906108069	-0.026334684	0.272452116	0.544239761	
VN1R21P	0				
VN1R25P	0				
VN1R28P	0				
VN1R3	0				
VN1R31P	0				
VN1R32P	0				
VN1R33P	0				
VN1R34P	0				
VN1R35P	0				
VN1R36P	0				
VN1R37P	0				
VN1R38P	0				
VN1R4	0				
VN1R40P	0				
VN1R42P	0.741968695	0.06712159	0.282414959	0.167240917	
VN1R46P	0				
VN1R48P	0				
VN1R5	0				
VN1R51P	0.063993056	-0.010403297	0.274224114	0.914590283	
VN1R53P	0				
VN1R54P	0				
VN1R64P	0				
