symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
NUDT16L2P	24.94983969	-0.495619321	0.365972189	0.028127968	0.12999967
NUDT17	105.3570113	-0.239027799	0.198095667	0.130000907	0.344169607
NUDT18	430.5086034	0.046729425	0.192451909	0.760799733	0.895274404
NUDT19	417.2597921	0.046256438	0.144564532	0.719666529	0.87589037
NUDT19P2	0				
NUDT19P3	0				
NUDT19P4	0				
NUDT19P5	0				
NUDT19P6	0				
NUDT2	584.6777318	-0.258273287	0.247407311	0.139845304	0.360029498
NUDT21	2949.165286	-0.562275368	0.136930973	7.56058E-06	0.000366758
NUDT22	1173.355135	-0.149891434	0.174400448	0.301746193	0.56072563
NUDT3	2350.711049	0.216685156	0.149464911	0.095079521	0.282598214
NUDT4	3801.667021	0.188827673	0.212079435	0.240641019	0.495890697
NUDT4B	126.5057737	0.05821332	0.261612694	0.69946358	0.865846136
NUDT4P2	193.13164	0.090440693	0.225993563	0.571218407	0.786648706
NUDT5	1419.418306	-0.016840705	0.160588727	0.901009307	0.959899103
NUDT6	159.1992198	-0.107839586	0.19797965	0.484977867	0.726652789
NUDT7	70.08309103	-0.239314156	0.233761442	0.160018855	0.390137763
NUDT8	142.463968	-0.701291736	0.292835007	0.001983788	0.021007525
NUDT9	612.4052008	0.107577387	0.119038836	0.329364684	0.589604359
NUDT9P1	1.969797924	-0.044361327	0.294540831	0.674385276	0.849378861
NUF2	222.9918535	-2.683881133	0.83361806	4.31761E-05	0.001295778
NUFIP1	333.7527516	-0.009759693	0.132179933	0.935156165	0.974212048
NUFIP1P1	0.045083047	0.012384388	0.311828219	0.971089085	
NUFIP2	2661.494209	0.146913851	0.16373827	0.290852675	0.548696711
NUGGC	2.157680618	0.118105404	0.328161797	0.217982236	0.46862383
NUMA1	8053.866728	-0.077380987	0.150061859	0.617335921	0.813838792
NUMB	2401.616867	0.167918197	0.157843681	0.220358487	0.471857918
NUMBL	2246.795214	-0.108521483	0.197615138	0.484064769	0.725748719
NUP107	787.8093814	-0.375881449	0.290367025	0.054297802	0.199396066
NUP133	1368.926859	-0.167546589	0.174100436	0.249394978	0.505830789
NUP153	1743.894008	0.036578405	0.178152483	0.823076838	0.925222694
NUP153-AS1	66.77224318	-0.140355965	0.253654155	0.389254446	0.64475166
NUP155	959.5517604	-0.552810785	0.225649814	0.002737269	0.026437581
NUP160	1263.241587	-0.138399339	0.166273099	0.325261708	0.5855735
NUP188	2018.567463	0.066748151	0.206644449	0.668610818	0.845766982
NUP205	1538.700191	-0.208563028	0.249924529	0.223284803	0.475491687
NUP210	1.015483423	-0.022963512	0.308652845	0.662815825	
NUP210L	0.548556391	0.068199133	0.316605868	0.290704324	
NUP210P1	0				
NUP210P2	0				
NUP210P3	0				
NUP214	1525.488142	-0.193484387	0.189966074	0.205983118	0.453815585
NUP35	206.2935103	-0.095340234	0.228246228	0.546910788	0.770045699
NUP35P1	0				
NUP35P2	0				
NUP37	600.9960434	-0.690508909	0.225911456	0.000308716	0.005554241
NUP42	436.915839	0.393126709	0.229341342	0.027160126	0.127151335
NUP43	858.3284049	-0.214272126	0.141053399	0.087838028	0.269750572
NUP50	1677.285574	-0.055340358	0.179472735	0.706875503	0.869286302
NUP50-DT	183.4611774	0.245136151	0.242820136	0.15718572	0.386388801
NUP50P1	0.070336309	-0.001603284	0.311888577	0.926015701	
NUP54	1185.209349	-0.07333802	0.108543108	0.476296895	0.719090052
NUP58	1477.953515	-0.418719193	0.171221497	0.004811089	0.039427778
NUP58P1	0				
NUP62	1856.413371	-0.120496394	0.178254639	0.409370508	0.662688056
NUP62CL	1.25201594	0.05091547	0.304073317	0.55891224	
NUP85	1014.201461	-0.402853926	0.240788913	0.027979002	0.129596713
NUP88	889.320641	-0.110185646	0.228910426	0.490408113	0.730944846
NUP93	1468.506906	-0.120179919	0.196029021	0.434245499	0.68498399
NUP98	3232.872945	0.069406809	0.106506051	0.497781086	0.736473067
NUPR1	2570.979042	0.114937682	0.307015188	0.365239042	0.623346719
NUPR2	0				
NUS1	3722.923607	0.77947225	0.144465962	9.47258E-09	2.06996E-06
NUS1P1	0.87272181	-0.017520968	0.307109904	0.75546788	
NUS1P2	0.414605593	-0.042152666	0.314973973	0.457343907	
NUS1P3	0.241627782	-0.013462383	0.31111938	0.661437194	
NUS1P4	0				
NUSAP1	930.1823877	-2.49227131	0.666026286	7.03308E-06	0.000348794
NUTF2	2738.885096	-0.24310328	0.159048155	0.092131184	0.277827721
NUTF2P2	0				
NUTF2P3	0				
NUTF2P4	0				
NUTF2P5	0				
NUTF2P6	0				
NUTF2P7	0.105177334	-0.001958514	0.311060416	0.926320081	
NUTF2P8	0				
NUTM1	0.117917631	0.011497608	0.31177673	0.972617039	
NUTM2A	50.8858379	0.096495758	0.285398769	0.490462852	0.730955506
NUTM2A-AS1	539.9602659	-0.004137308	0.231726558	0.973710595	0.990917016
NUTM2B	74.18102489	1.159930318	0.258857193	5.80128E-07	5.29127E-05
NUTM2B-AS1	352.7150356	0.152966518	0.152337607	0.266824377	0.524650777
NUTM2D	192.0695487	0.162717093	0.270422576	0.323468831	0.583568037
NUTM2E	12.00553507	0.074136369	0.318844431	0.237982475	0.493652916
NUTM2F	0.068965282	0.0138549	0.311931902	0.971089085	
NUTM2G	0				
NUTM2HP	0.884076752	-0.001199199	0.301958358	0.987276004	
NVL	465.1545421	-0.091137084	0.157703709	0.511222203	0.74612058
NWD1	0.22602552	0.010226211	0.310937996	0.858959375	
NWD2	0				
NXF1	2331.488064	0.262674895	0.225825426	0.119864628	0.32693011
NXF2	0.077305121	0.015546086	0.312052546	0.866033579	
NXF2B	0				
NXF3	0.174358046	-0.000702206	0.311055042	0.939079873	
NXF4	1.004241333	-0.012433428	0.306157966	0.840055599	
NXF5	0.180485652	0.011904037	0.311803648	0.979957698	
NXN	4196.822572	-0.712150068	0.251578943	0.00055835	0.008360497
NXNL1	0.052134167	-0.013884454	0.311975498	0.824347748	
NXNL2	18.70566456	-0.100104747	0.278540179	0.490658628	0.731091462
NXNP1	0				
NXPE1	0.046695068	-0.01355116	0.311948987	0.824347748	
NXPE2	3.263863248	-0.000537886	0.290982188	0.993514693	0.99742013
NXPE2P1	0				
NXPE3	1779.798273	0.613224095	0.206505191	0.000516463	0.007942489
NXPE4	0				
NXPH1	0				
NXPH2	0				
NXPH3	30.53092015	-0.495956199	0.576589598	0.032352143	0.142670433
NXPH4	219.4351077	1.01560033	0.597235551	0.004210806	0.036075068
NXT1	550.5873882	0.149254873	0.200365058	0.3411947	0.601118772
NXT1-AS1	0.31170235	-0.00958156	0.310762303	0.776028058	
NXT1P1	0				
NXT2	255.7818291	0.219012756	0.190124529	0.15607879	0.384523882
NYAP1	627.6223163	0.087763672	0.306030219	0.424104537	0.676172061
NYAP2	0.134965303	-0.014518315	0.312030038	0.827991689	
NYNRIN	1507.874318	-0.158795682	0.260056892	0.334946029	0.594894128
NYX	0				
OACYLP	0.856344105	-0.002130791	0.308481431	0.946704837	
OAF	1166.659879	0.547686782	0.284138185	0.009076117	0.061280587
OARD1	444.3971039	-0.049316127	0.139029413	0.689206136	0.858662925
OAS1	51.57226665	0.30718628	0.436064526	0.074222494	0.243602132
OAS2	327.2436709	0.017868932	0.243243137	0.903408774	0.96117317
OAS3	673.030187	0.019800567	0.274490116	0.889760018	0.954507903
OASL	45.65694231	-0.050363597	0.26635429	0.722653351	0.876898542
OASL2P	0				
OAT	4164.42451	-0.025854346	0.144536993	0.836600864	0.931490522
OAZ1	17259.11242	0.0750374	0.210902424	0.63533311	0.824753588
OAZ1P1	0.397618586	-0.027785713	0.31108069	0.547474991	
OAZ2	2895.87296	-0.206303315	0.138334115	0.094909043	0.282338416
OAZ3	14.96696299	0.218182827	0.29949125	0.207468328	0.455531195
OBI1	410.7073823	0.039886139	0.169014721	0.780507095	0.904962021
OBI1-AS1	0.624154372	-0.008520336	0.307422186	0.902515912	
OBP2A	0				
OBP2B	0				
OBSCN	612.3060181	0.011831719	0.256053868	0.940941255	0.976328569
OBSCN-AS1	14.51145042	0.116130452	0.298657491	0.393111415	0.647713735
OBSL1	3447.319563	-0.079760346	0.152734719	0.544958575	0.769019866
OC90	0				
OCA2	20.59217967	-0.333570756	0.404549496	0.082967205	0.260434838
OCEL1	586.6577518	0.003315271	0.21343516	0.985643042	0.995130414
OCIAD1	3512.292832	0.407865954	0.144799562	0.001582598	0.017716581
OCIAD1-AS1	0				
OCIAD2	272.4689552	-0.105040396	0.185085462	0.482330939	0.724278431
OCLN	43.10665395	0.083445821	0.273608759	0.565916193	0.78268657
OCLNP1	6.247990214	0.030838782	0.303483955	0.697101961	0.864239994
OCM	0.361674834	0.04199815	0.314917383	0.446157868	
OCM2	0				
OCRL	1159.135941	-0.081730387	0.107896986	0.41588362	0.668898348
OCSTAMP	0.261035183	0.032970572	0.313377186	0.647890994	
ODAM	0				
ODAPH	1.422540137	0.059546884	0.309377325	0.459135541	0.705651628
ODC1	2927.966423	-0.892112939	0.457231164	0.003313629	0.030474925
ODC1-DT	36.88470364	-0.629099201	0.408156751	0.012370662	0.07530811
ODCP	0				
ODF1	0.729752438	0.009521943	0.304450626	0.92290305	
ODF2	1550.170712	-0.701235401	0.236882724	0.000407026	0.006728591
ODF2-AS1	0				
ODF2L	982.4074232	-0.040056919	0.15772897	0.768652184	0.899569624
ODF3	0				
ODF3B	316.1776323	-0.330438525	0.305885258	0.085051835	0.264139404
ODF3L1	6.051907395	-0.190776306	0.32385935	0.216510676	0.466889582
ODF3L2	1.660758755	0.033613232	0.294509167	0.746471321	0.888329667
ODF4	0				
ODR4	492.2240054	0.045862076	0.174487238	0.753044089	0.891671442
OFCC1	0.065876517	0.0149195	0.311994945	0.873178595	
OFD1	489.7378733	-0.432236941	0.168242993	0.003371661	0.030792647
OFD1P10Y	0				
OFD1P11Y	0				
OFD1P12Y	0				
OFD1P13Y	0				
OFD1P15Y	0				
OFD1P16Y	0				
OFD1P17	0				
OFD1P18Y	0				
OFD1P1Y	0				
OFD1P2Y	0.050658617	-0.001575288	0.311889792	0.926015701	
OFD1P3Y	0				
OFD1P4Y	0				
OFD1P5Y	0				
OFD1P6Y	0				
OFD1P7Y	0				
OFD1P8Y	0				
OFD1P9Y	0				
OGA	3111.378074	-0.699312789	0.230534381	0.00035731	0.006189631
OGDH	3564.19735	-0.073639945	0.185768942	0.617865243	0.814118275
OGDHL	15.99479827	-0.339049293	0.512946565	0.047818728	0.184672547
OGFOD1	1422.645793	-0.070670747	0.176358387	0.622987237	0.817581727
OGFOD1P1	1.386261152	-0.00909886	0.30075028	0.910944498	0.963826785
OGFOD2	374.942334	-0.062406435	0.124708027	0.584330869	0.79479368
OGFOD3	1511.739451	-0.015522488	0.12405065	0.887945849	0.953975316
OGFR	2427.400959	0.263271137	0.146011078	0.036977884	0.155980852
OGFR-AS1	3.445579712	-0.209280029	0.364652512	0.137413062	0.35636682
OGFRL1	646.542861	-0.194296803	0.236183623	0.246519969	0.502574918
OGFRP1	23.6402877	-0.060299583	0.262720121	0.678555361	0.851435556
OGG1	825.200296	0.076647246	0.126422821	0.507897179	0.743937091
OGN	276.8171923	0.113282836	0.33072173	0.172633179	0.409484489
OGT	5382.325918	0.204748223	0.248321219	0.229254243	0.482216597
OIP5	80.14958667	-2.095076281	0.726198205	0.000142418	0.003094047
OIP5-AS1	3180.201637	0.138377635	0.164941805	0.330445764	0.590417447
OIT3	2.045208539	0.087614999	0.310231974	0.383281732	0.639266041
OLA1	2672.657707	-0.120493287	0.138506147	0.327027609	0.58734316
OLA1P1	0.274910183	0.033666606	0.313474145	0.637326343	
OLA1P2	0.091157111	-0.01379658	0.31196914	0.82408872	
OLA1P3	0.218062227	0.026394429	0.313052895	0.595439665	
OLAH	16.65155407	0.191972001	0.383877777	0.061444311	0.215224372
OLFM1	40.34844398	-0.45662584	0.426925314	0.041540028	0.168229094
OLFM2	951.3945567	0.004860645	0.279353717	0.980816451	0.993239558
OLFM3	0				
OLFM4	0.121801576	0.002119487	0.311057691	0.929795848	
OLFM5P	1.990585798	0.129725084	0.334949207	0.168252863	0.402509813
OLFML1	110.1639863	0.080210491	0.265464058	0.593522767	0.800091634
OLFML2A	7543.020554	-0.129975204	0.245960952	0.423176112	0.67544613
OLFML2B	1238.862782	0.496757098	0.59496595	0.032183073	0.142104085
OLFML3	12972.08264	0.153874434	0.255289344	0.33858459	0.598427905
OLIG1	0				
OLIG2	0.121011346	-0.017805575	0.312371817	0.683009849	
OLIG3	0				
OLMALINC	209.7519627	-0.064349431	0.220608395	0.681474029	0.853158159
OLR1	1.100443144	0.037744176	0.307966178	0.570290377	
OMA1	216.8670681	-0.520342527	0.150718611	0.000134456	0.0029722
OMD	2009.686164	0.132999814	0.343344703	0.108287492	0.306152966
OMG	5.147810786	0.260803954	0.471197055	0.01880378	0.099738481
OMP	0.91418421	0.015224226	0.307647019	0.781414467	
ONECUT1	1.880002977	-0.14124795	0.347065597	0.094195297	0.281520473
ONECUT2	4.157235721	-0.266370285	0.403527203	0.094578468	0.281987935
ONECUT3	0				
OOEP	1.856897806	-0.043316143	0.303531929	0.606324964	0.807483817
OOEP-AS1	0				
OOEPP1	0				
OOEPP2	0.060138196	-0.014328792	0.312012723	0.824347748	
OOSP1	0.478465946	0.017689055	0.310242849	0.635772751	
OOSP1P1	0				
OOSP1P2	0				
OOSP2	0				
OOSP3	0.621891056	0.048080266	0.31429691	0.34173265	
OOSP4A	0.067604912	-0.014635717	0.312040952	0.824347748	
OOSP4B	0				
OPA1	1753.708873	0.018845174	0.152035091	0.888392873	0.954060059
OPA1-AS1	0				
OPA3	970.5396218	0.342623801	0.160346544	0.014254715	0.083023173
OPALIN	0				
OPCML	6.001892842	-0.365787024	0.661795336	0.015253169	0.086974989
OPCML-IT1	0				
OPCML-IT2	0				
OPHN1	336.3053553	0.111660163	0.19056587	0.462522943	0.708751372
OPLAH	1210.988524	-0.338277983	0.245896649	0.061254623	0.214811012
OPN1LW	0				
OPN1MW	0				
OPN1MW2	0				
OPN1MW3	0				
OPN1SW	0.198856503	0.01187582	0.311077412	0.852439488	
OPN3	2312.28674	0.208430663	0.269258593	0.230003504	0.483032687
OPN4	0.342487709	-0.001827267	0.311881051	0.926012883	
OPN5	0				
OPRD1	0.710946866	-0.016371028	0.303445982	0.818531248	
OPRK1	0				
OPRL1	209.400016	-0.082281359	0.232058871	0.602231793	0.805830704
OPRM1	0.173890423	0.003365498	0.311015734	0.985070703	
OPRPN	0				
OPTC	0				
OPTN	4917.807419	-0.080309486	0.142354885	0.538770432	0.764567236
OR10A2	0.068965282	0.0138549	0.311931902	0.971089085	
OR10A3	0.487029333	-0.036343237	0.313811498	0.613868395	
OR10A4	0				
OR10A5	0				
OR10A6	2.323159681	-0.110323581	0.337603651	0.037885487	0.158004324
OR10A7	0				
OR10AA1P	0				
OR10AB1P	0.180286753	0.012542539	0.311847281	0.971457794	
OR10AC1	0.045779411	0.012421347	0.311830669	0.970253757	
OR10AD1	0				
OR10AE1P	0				
OR10AE3P	0				
OR10AF1P	0				
OR10AG1	0				
OR10AH1P	0.166250491	-0.006349692	0.31116622	0.913042511	
OR10AK1P	0				
OR10B1P	0				
OR10C1	0				
OR10D1P	0.106269028	-0.003676789	0.311100588	0.925976931	
OR10D3	0				
OR10D4P	0				
OR10D5P	0				
OR10G1P	0				
OR10G2	0				
OR10G3	0.068133534	-0.014697443	0.312045852	0.82393336	
OR10G4	0.045083047	0.012384388	0.311828219	0.971089085	
OR10G5P	0				
OR10G6	0				
OR10G7	0				
OR10G8	0				
OR10G9	0				
OR10H1	1.043056371	-0.002250496	0.304661527	0.971010035	
OR10H2	0				
OR10H3	0				
OR10H4	0				
OR10H5	0				
OR10J1	0				
OR10J2P	0				
OR10J3	0.063802279	-0.014508138	0.312028492	0.824347748	
OR10J4	0				
OR10J5	0				
OR10J6P	0				
OR10J7P	0				
OR10J8P	0				
OR10J9P	0				
OR10K1	0.211414004	0.006791129	0.310803489	0.965216175	
OR10K2	0				
OR10N1P	0				
OR10P1	0				
OR10Q1	0				
OR10Q2P	0				
OR10R1P	0				
OR10R2	0				
OR10R3P	0				
OR10S1	0				
OR10T1P	0				
OR10T2	0				
OR10U1P	0				
OR10V1	0				
OR10V2P	0.325149525	0.019188159	0.311511328	0.622496389	
OR10V3P	0.539930575	0.044922274	0.311372643	0.456447648	
OR10W1	0				
OR10X1	0				
OR10Y1P	5.241552908	0.06593772	0.300296165	0.53190714	0.76014678
OR10Z1	0				
OR11A1	0				
OR11G1P	0				
OR11G2	0.286416098	-0.002139822	0.310314995	0.887788954	
OR11H1	0				
OR11H12	0				
OR11H13P	0				
OR11H2	0				
OR11H3P	0				
OR11H4	0				
OR11H5P	0				
OR11H6	0				
OR11H7	0				
OR11I1P	0				
OR11J2P	0				
OR11J5P	0				
OR11J6P	0				
OR11J7P	0				
OR11K1BP	0				
OR11K1P	0				
OR11K2P	0				
OR11L1	0				
OR11M1P	0				
OR11N1P	0				
OR11P1P	0				
OR11Q1P	0				
OR12D1	0				
OR12D2	0				
OR12D3	0				
OR13A1	0.946884265	0.015652742	0.307648343	0.776084744	
OR13C1P	0				
OR13C2	0				
OR13C3	0				
OR13C4	0				
OR13C5	0				
OR13C6P	0.063802279	-0.014508138	0.312028492	0.824347748	
OR13C7	0				
OR13C8	0				
OR13C9	0				
OR13D1	0				
OR13D2P	0				
OR13D3P	0				
OR13E1P	0				
OR13F1	0				
OR13G1	0				
OR13H1	0				
OR13I1P	0				
OR13J1	0.048476503	0.012586314	0.311841329	0.971089085	
OR13K1P	0				
OR13Z1P	0				
OR13Z2P	0				
OR13Z3P	0				
OR14A16	0				
OR14A2	0				
OR14C36	0				
OR14I1	0.032938258	0.011251929	0.311764239	0.971089085	
OR14J1	0.065741063	0.013710145	0.311920428	0.971089085	
OR14K1	0				
OR14L1P	0				
OR1A1	0.044020807	-0.001559369	0.311890273	0.926015706	
OR1A2	0				
OR1AA1P	0				
OR1AB1P	0				
OR1AC1P	0				
OR1B1	0.046695068	-0.01355116	0.311948987	0.824347748	
OR1C1	0				
OR1D2	0				
OR1D3P	0				
OR1D4	0				
OR1D5	0				
OR1E1	0.242477522	0.020236672	0.312617931	0.617472889	
OR1E2	0				
OR1E3	0				
OR1F1	1.222055952	-0.082405286	0.318346805	0.263696849	
OR1F12	0				
OR1F2P	0.633962927	-0.016203418	0.309408535	0.696022688	
OR1G1	0				
OR1H1P	0.385949059	0.020065608	0.312548105	0.623697287	
OR1I1	0				
OR1J1	0				
OR1J2	0.999344793	0.068005628	0.31878592	0.210690232	
OR1J4	1.249626988	0.018452912	0.303489537	0.807463614	
OR1K1	0				
OR1L1	0.038652561	0.011815381	0.311794451	0.971089085	
OR1L3	0.118853914	0.003653236	0.311019321	0.97774292	
OR1L4	0				
OR1L6	0				
OR1L8	1.661392875	-0.095704133	0.323566519	0.204634659	0.452120431
OR1M1	0				
OR1M4P	0				
OR1N1	0.109161926	0.01082695	0.311738689	0.970826344	
OR1N2	0				
OR1P1	0				
OR1Q1	2.563630602	0.042427991	0.310161962	0.493296001	0.733166536
OR1Q1BP	0				
OR1R1P	0				
OR1S1	0				
OR1S2	0				
OR1X1P	0				
OR1X5P	0				
OR2A1	13.4951168	0.046472364	0.305558596	0.567401001	0.783809969
OR2A1-AS1	39.56463552	0.122840984	0.263483373	0.440493218	0.690736038
OR2A12	0				
OR2A13P	0				
OR2A14	0				
OR2A15P	0				
OR2A2	0				
OR2A20P	86.05045131	0.058470393	0.286342125	0.64291532	0.829310557
OR2A25	0				
OR2A3P	0				
OR2A4	0.510418229	-0.021095196	0.312898543	0.373880362	
OR2A41P	0				
OR2A42	10.52631499	-0.006987841	0.287831326	0.947073623	0.978347326
OR2A5	0.052907202	-0.001576856	0.311889614	0.926015701	
OR2A7	18.779039	0.23463049	0.374211673	0.123825776	0.333734043
OR2A9P	131.6476685	0.150129758	0.277993564	0.349381698	0.608647173
OR2AD1P	0				
OR2AE1	0.472342478	0.020009112	0.308946998	0.698155615	
OR2AF1P	0				
OR2AG1	0.038652561	0.011815381	0.311794451	0.971089085	
OR2AG2	2.28601688	-0.061042744	0.298456196	0.563557249	0.781309161
OR2AH1P	0				
OR2AI1P	0				
OR2AJ1	0				
OR2AK2	0				
OR2AL1P	0				
OR2AM1P	0				
OR2AO1P	0				
OR2AP1	0.521186924	0.008995693	0.308088114	0.818217003	
OR2AQ1P	0				
OR2AS1P	0				
OR2AS2P	0				
OR2AT1P	0				
OR2AT2P	0				
OR2AT4	0				
OR2B11	0				
OR2B2	0				
OR2B3	0				
OR2B6	0.19132654	0.01421857	0.311957347	0.868175111	
OR2B7P	0				
OR2B8P	0.317164567	-0.004570216	0.3103061	0.921242939	
OR2BH1P	0				
OR2C1	1.620597667	-0.029432398	0.297073704	0.757521737	0.893817523
OR2C3	0.147700511	-0.017155572	0.312308391	0.783032252	
OR2D2	0				
OR2D3	0				
OR2E1P	0				
OR2F1	0.060138196	-0.014328792	0.312012723	0.824347748	
OR2F2	0				
OR2G1P	0				
OR2G2	0				
OR2G3	0				
OR2G6	0.08066044	-0.003182257	0.311091934	0.919549181	
OR2H1	0				
OR2H2	0				
OR2H5P	0				
OR2I1P	0.038652561	0.011815381	0.311794451	0.971089085	
OR2J1	0				
OR2J2	0				
OR2J3	0.097004763	-0.000559555	0.311046168	0.930395492	
OR2J4P	0				
OR2K2	0.310642534	0.022787537	0.311230589	0.679993205	
OR2L13	0				
OR2L1P	0				
OR2L2	5.514543568	0.879010129	0.586860755	0.008374021	0.058127378
OR2L3	0				
OR2L5	0				
OR2L6P	0				
OR2L8	0				
OR2L9P	0				
OR2M1P	0				
OR2M2	0				
OR2M3	0				
OR2M4	0.101317233	-0.0016612	0.311886466	0.92601499	
OR2M5	0				
OR2M7	0				
OR2P1P	0				
OR2Q1P	0				
OR2R1P	0				
OR2S1P	1.903764894	-0.072961004	0.31581369	0.296044678	0.55445275
OR2S2	0.471194399	-0.011939719	0.310793666	0.768013451	
OR2T1	0				
OR2T10	0				
OR2T11	0				
OR2T12	0				
OR2T2	0				
OR2T27	0				
OR2T29	0				
OR2T3	0				
OR2T32P	0				
OR2T33	0				
OR2T34	0				
OR2T35	0				
OR2T4	0				
OR2T5	0				
OR2T6	0				
OR2T7	0				
OR2T8	0				
OR2U1P	0				
OR2U2P	0				
OR2V1	0				
OR2V2	0				
OR2W1	0				
OR2W2P	0				
OR2W3	0.137098698	-0.015553296	0.312128509	0.824342688	
OR2W4P	0				
OR2W5P	0				
OR2W6P	0				
OR2X1P	0				
OR2Y1	0				
OR2Z1	0				
OR3A1	0.205070522	0.017056789	0.31224714	0.851169885	
OR3A2	1.667492307	-0.003335314	0.30035958	0.965153049	0.98694717
OR3A3	0				
OR3A4P	0				
OR3B1P	0				
OR3D1P	0				
OR4A10P	0				
OR4A11P	0				
OR4A12P	0				
OR4A13P	0				
OR4A15	0				
OR4A16	0				
OR4A17P	0				
OR4A18P	0				
OR4A19P	0				
OR4A1P	0				
OR4A21P	0				
OR4A2P	0				
OR4A3P	0				
OR4A40P	0				
OR4A41P	0				
OR4A42P	0				
OR4A43P	0				
OR4A44P	0				
OR4A45P	0				
OR4A46P	0				
OR4A47	0				
OR4A48P	0				
OR4A49P	0				
OR4A4P	0				
OR4A5	0				
OR4A50P	0				
OR4A6P	0				
OR4A7P	0				
OR4A8	0				
OR4A9P	0				
OR4B1	0				
OR4B2P	0				
OR4C10P	0				
OR4C11	0				
OR4C12	0				
OR4C13	0				
OR4C14P	0				
OR4C15	0				
OR4C16	0				
OR4C1P	0				
OR4C2P	0				
OR4C3	0				
OR4C45	0				
OR4C46	0				
OR4C48P	0				
OR4C49P	0				
OR4C4P	0				
OR4C5	0				
OR4C50P	0				
OR4C6	0				
OR4C7P	0				
OR4C9P	0				
OR4D1	7.698809347	0.015445147	0.258002477	0.916753639	0.966076799
OR4D10	0				
OR4D11	0				
OR4D2	0.121971933	0.012934738	0.311873161	0.970778203	
OR4D5	0				
OR4D6	0				
OR4D7P	0				
OR4D8P	0				
OR4D9	0.048476503	0.012586314	0.311841329	0.971089085	
OR4E1	0				
OR4E2	0				
OR4F13P	0.078315112	0.010071196	0.311701562	0.974482967	
OR4F14P	0				
OR4F15	0.123778808	0.00349289	0.311014567	0.972635881	
OR4F16	0.370258594	-0.015246758	0.311781952	0.61601281	
OR4F17	2.552458114	-0.003329178	0.287466105	0.974799947	0.991388597
OR4F1P	0				
OR4F21	0.485169787	0.003000803	0.309363349	0.954134325	
OR4F28P	0.180513076	-0.002184434	0.310646573	0.911478098	
OR4F29	0				
OR4F2P	0.078390016	0.015577902	0.312055846	0.87152449	
OR4F4	0				
OR4F5	0				
OR4F6	0				
OR4F7P	0.155681972	-0.014125569	0.311996198	0.824973218	
OR4F8BP	0				
OR4F8P	0				
OR4G11P	0				
OR4G1P	0				
OR4G2P	0				
OR4G3P	0				
OR4G4P	0				
OR4G6P	0				
OR4H12P	0				
OR4H6BP	0				
OR4H6P	0				
OR4K1	0				
OR4K11P	0				
OR4K12P	0				
OR4K13	0				
OR4K14	0				
OR4K15	0				
OR4K16P	0				
OR4K17	0				
OR4K2	0				
OR4K3	0				
OR4K4P	0				
OR4K5	0				
OR4K6P	0				
OR4K7P	0				
OR4K8P	0				
OR4L1	0				
OR4M1	0				
OR4M2	0				
OR4M2B	0				
OR4N1P	0				
OR4N2	0				
OR4N3BP	0				
OR4N3P	0				
OR4N4	0				
OR4N4C	0				
OR4N5	0				
OR4P1P	0				
OR4P4	0				
OR4Q1P	0				
OR4Q2	0				
OR4Q3	0				
OR4R1P	0				
OR4R2P	0				
OR4R3P	0				
OR4S1	0				
OR4S2	0				
OR4T1P	0				
OR4U1P	0				
OR4V1P	0				
OR4X1	0				
OR4X2	0				
OR4X7P	0				
OR51A10P	0				
OR51A1P	0				
OR51A2	0				
OR51A3P	0				
OR51A4	0				
OR51A5P	0				
OR51A6P	0				
OR51A7	0				
OR51A8P	0				
OR51A9P	0				
OR51AB1P	0				
OR51B2	0.10794186	0.016738127	0.312175289	0.866033579	
OR51B3P	0.048476503	0.012586314	0.311841329	0.971089085	
OR51B4	0.068965282	0.0138549	0.311931902	0.971089085	
OR51B5	0.372236886	0.032224151	0.31231222	0.473436349	
OR51B6	0				
OR51B8P	0.045083047	0.012384388	0.311828219	0.971089085	
OR51C1P	0				
OR51C4P	0				
OR51D1	0				
OR51E1	0.502918221	-0.026791426	0.313453577	0.340500276	
OR51E2	1.136335836	-0.03993052	0.309858767	0.527944364	
OR51F1	0				
OR51F2	0				
OR51F3P	0				
OR51F4P	0				
OR51F5P	0				
OR51G1	0				
OR51G2	0				
OR51H1	0				
OR51H2P	0				
OR51I1	0.038652561	0.011815381	0.311794451	0.971089085	
OR51I2	0				
OR51J1	0				
OR51K1P	0				
OR51L1	0				
OR51M1	0				
OR51N1P	0				
OR51P1P	0				
OR51Q1	0				
OR51R1P	0				
OR51S1	0				
OR51T1	0				
OR51V1	0				
OR52A1	0				
OR52A4P	0				
OR52A5	0				
OR52B1P	0				
OR52B2	0				
OR52B3P	0				
OR52B4	0.052907202	-0.001576856	0.311889614	0.926015701	
OR52B5P	0				
OR52B6	0				
OR52D1	0				
OR52E1	0				
OR52E2	0				
OR52E3P	0				
OR52E4	0				
OR52E5	0				
OR52E6	0				
OR52E7P	0				
OR52E8	0				
OR52H1	0				
OR52H2P	0				
OR52I1	0				
OR52I2	0				
OR52J1P	0				
OR52J2P	0				
OR52J3	0				
OR52K1	0				
OR52K2	0				
OR52K3P	0.45018366	0.001006382	0.309793254	0.947744497	
OR52L1	0				
OR52L2P	0				
OR52M1	0				
OR52M2P	0				
OR52N1	0.038652561	0.011815381	0.311794451	0.971089085	
