symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
NDUFB8P1	0				
NDUFB8P2	0				
NDUFB9	1983.371561	-0.547081666	0.227401602	0.00739845	0.035316163
NDUFB9P1	0				
NDUFB9P2	0.070671829	-0.032461088	0.463382147	0.841398523	
NDUFB9P3	0				
NDUFC1	690.7380063	-0.552592884	0.19351062	0.001772797	0.011894122
NDUFC2	2216.099284	-0.357997154	0.197329297	0.043770725	0.130641946
NDUFC2-KCTD14	21.54419317	-0.003046296	0.26953994	0.987554104	0.994035954
NDUFS1	2429.43247	-0.218366737	0.15114213	0.126202168	0.276371181
NDUFS2	3111.298847	-0.295783877	0.133721683	0.020077558	0.074221164
NDUFS3	1414.002876	-0.098585754	0.200716675	0.584004018	0.744188169
NDUFS4	1468.825528	-0.585627752	0.153306793	5.31967E-05	0.000779313
NDUFS5	3213.032632	-0.812582461	0.243201321	0.000173989	0.001968541
NDUFS5P1	0				
NDUFS5P2	0				
NDUFS5P3	0				
NDUFS5P4	0				
NDUFS5P5	0				
NDUFS5P6	0				
NDUFS6	1109.458805	-0.581604988	0.232953558	0.004560634	0.024532039
NDUFS6P1	0				
NDUFS7	1297.662875	-0.716582242	0.186213337	3.43414E-05	0.00055579
NDUFS8	2009.759857	-0.166496859	0.188930255	0.332366762	0.526935061
NDUFV1	3741.260899	-0.385552721	0.113902608	0.00046025	0.004227869
NDUFV2	1892.624896	-0.036138771	0.203638985	0.841280528	0.914074596
NDUFV2-AS1	24.94128042	-0.038937588	0.257199482	0.854646258	0.921853041
NDUFV2P1	30.25869143	-0.234970163	0.23819607	0.250466474	0.438928669
NDUFV3	942.7966737	-0.450934713	0.112947475	3.68963E-05	0.000587722
NEAT1	7572.08728	1.465777288	0.697243506	0.002154989	0.013784112
NEB	23.63597664	1.92206477	0.78860485	0.000656187	0.005558956
NEBL	878.2352496	0.136362353	0.390217442	0.551890953	0.719144366
NEBL-AS1	4.647459535	-0.828005368	0.731280758	0.025929976	0.089207306
NECAB1	0.799596123	-0.154980233	0.479304024	0.285065231	
NECAB2	4.772360205	-0.261662361	0.446063984	0.266864623	0.457032662
NECAB3	581.5816311	-0.136865536	0.182227289	0.40188713	0.592885385
NECAP1	887.8416714	-0.018305705	0.129451072	0.880100771	0.936264527
NECAP1P1	0				
NECAP1P2	0				
NECAP2	2179.636101	-0.067066545	0.161596718	0.670120879	0.806882551
NECTIN1	515.1912643	0.520711969	0.269150568	0.021512642	0.077953358
NECTIN1-AS1	0				
NECTIN2	2468.298654	-0.540087241	0.134299933	2.47802E-05	0.000428181
NECTIN3	1992.922273	0.244892551	0.160954745	0.10455383	0.242742729
NECTIN3-AS1	20.48785357	-0.425956798	0.345929387	0.097664178	0.231462852
NECTIN4	5.654236805	0.602188886	0.703184804	0.051997306	0.147830881
NECTIN4-AS1	0.149444295	-0.010558693	0.460452535	0.942178071	
NEDD1	688.0964634	0.418152162	0.192487313	0.01948155	0.072512482
NEDD4	3763.230551	1.258593045	0.375795338	7.75789E-05	0.001046044
NEDD4L	1249.410582	1.746859531	0.427917039	3.11932E-06	8.12347E-05
NEDD8	3330.659947	-0.498381351	0.187112985	0.003562734	0.020351548
NEDD8-MDP1	8.630219855	-0.215869872	0.365086291	0.379073983	0.5709586
NEDD8P1	0.045083047	0.027660101	0.462698979	0.95367378	
NEDD9	1440.380274	1.332664388	0.320341298	3.1194E-06	8.12347E-05
NEFH	83.73119498	-0.375018528	0.387663762	0.152653331	0.314200598
NEFHP1	0				
NEFL	396.1890563	-0.568479608	1.087221553	0.012463891	0.052246769
NEFLP1	0				
NEFM	360.85831	-0.311667016	0.404219462	0.221607294	0.404429671
NEFMP1	0				
NEGR1	577.7581479	0.300005414	0.421224226	0.237612195	0.42376381
NEGR1-IT1	0				
NEIL1	107.4388765	0.654345662	0.477303965	0.035334608	0.111656759
NEIL2	448.581729	-0.486692951	0.215182005	0.011217863	0.048429024
NEIL3	102.2204477	-1.871268027	0.769608867	0.000688596	0.005764003
NEK1	590.1320437	-0.264692814	0.116148695	0.018181944	0.069016225
NEK10	20.77857941	0.106252085	0.312805693	0.647013197	0.791090582
NEK11	362.179308	0.016790009	0.207691319	0.929624587	0.964162733
NEK2	263.1751898	-1.710343279	0.91580141	0.002428586	0.015124888
NEK2P1	0				
NEK2P2	0				
NEK2P4	0.050645984	-0.030008942	0.463078438	0.841411854	
NEK3	384.569905	-0.22481487	0.17831365	0.170092766	0.338282589
NEK4	683.9466197	0.160490048	0.151251386	0.256128745	0.445269664
NEK4P1	0				
NEK4P2	0				
NEK4P3	0				
NEK5	4.95600061	-0.076212607	0.379018651	0.727947654	0.846763588
NEK6	3667.106847	-0.466396415	0.235184929	0.022581061	0.08064509
NEK7	1213.255826	0.242045905	0.153714711	0.095010184	0.227477783
NEK8	155.9860758	0.004699428	0.194396114	0.9783757	0.989148116
NEK9	3386.128783	-0.032738629	0.117298724	0.771575976	0.873618555
NELFA	855.9460369	-0.169571	0.107770002	0.105034633	0.243401248
NELFB	2794.532199	0.111562038	0.142732756	0.421973076	0.611614619
NELFCD	1556.008716	-0.290842731	0.155499713	0.045671444	0.134651076
NELFE	2668.684902	-0.344663804	0.167926838	0.029767449	0.098563923
NELL1	0				
NELL2	2.437722931	0.090080581	0.455997363	0.481681482	0.664067763
NEMF	951.459006	-0.407651968	0.151979182	0.004369328	0.023761829
NEMP1	454.7811074	0.028356885	0.294824262	0.903924746	0.950596866
NEMP2	280.2930266	0.530788817	0.271539226	0.01989603	0.073648123
NENF	1813.529597	-0.165785657	0.223866836	0.395006236	0.586334907
NENFP1	0.120474161	-0.038445636	0.464292149	0.742396623	
NENFP2	0				
NENFP3	0				
NEO1	1222.567869	0.180925682	0.212550243	0.338493589	0.532444403
NEPNP	0.415727148	-0.07312243	0.462849539	0.538318446	
NEPRO	1141.933065	0.276952921	0.175079546	0.086844456	0.213801314
NES	6803.799833	-0.570317385	0.382160927	0.040686692	0.123798301
NET1	773.6491066	0.221143216	0.353221898	0.366537635	0.558630507
NETO1	1738.861734	-0.069199404	0.361576921	0.755321425	0.864352527
NETO2	695.6441614	-0.683109089	0.364212333	0.014435678	0.058185234
NEU1	2543.496772	0.495240867	0.252930031	0.022917979	0.081546903
NEU2	0				
NEU3	283.1182863	-0.186437091	0.227211229	0.344732303	0.538471566
NEU4	2.035975832	0.149238825	0.45233257	0.392854923	0.584273425
NEURL1	17.05079949	-1.565851789	0.504281888	0.00013066	0.001569407
NEURL1-AS1	0				
NEURL1B	183.5820015	-2.279464256	0.784690166	0.000155811	0.001800452
NEURL2	61.58536867	0.955768895	0.322911053	0.000476379	0.004334819
NEURL3	0.813232036	0.189350415	0.492884854	0.225858407	
NEURL4	1095.25499	0.098669961	0.197593491	0.58244232	0.743135668
NEUROD1	0				
NEUROD2	0.135778865	-0.003671904	0.462852215	0.943391257	
NEUROD4	0				
NEUROD6	0				
NEUROG1	0				
NEUROG2	0.048436277	0.028219228	0.462753215	0.953718974	
NEUROG2-AS1	0				
NEUROG3	0				
NEXMIF	0.561287762	-0.004831397	0.457218298	0.908117607	
NEXN	2210.333962	-0.529069669	0.277111737	0.0220019	0.079097915
NEXN-AS1	16.79722801	-0.094724869	0.269812523	0.666530327	0.804435673
NF1	2639.308275	0.260070768	0.210689246	0.15805779	0.321424192
NF1P1	0				
NF1P10	0				
NF1P11	0				
NF1P12	0				
NF1P2	0.065741063	0.030601155	0.463009179	0.95367378	
NF1P3	0				
NF1P4	0				
NF1P5	0				
NF1P6	0				
NF1P7	0				
NF1P8	0				
NF1P9	0				
NF2	1482.587501	-0.498798285	0.15912175	0.000830257	0.006694127
NFAM1	2.121914857	0.085459331	0.445648768	0.576284204	0.738289221
NFASC	1186.79279	-2.205639906	0.456765394	7.89474E-08	4.03285E-06
NFAT5	1736.973439	0.621032557	0.333204461	0.01776212	0.067804858
NFATC1	603.8258208	0.698627902	0.221632639	0.000486885	0.004405155
NFATC2	52.10951379	-0.220901382	0.380114929	0.362583614	0.555169185
NFATC2IP	742.2016566	0.266471962	0.23173164	0.184925399	0.35796618
NFATC3	986.9843661	0.154215444	0.152135399	0.284850313	0.477277847
NFATC4	9275.072068	0.105025363	0.189078542	0.495045952	0.674251677
NFE2	10.72250156	0.141405113	0.353758629	0.550482604	0.718109307
NFE2L1	18610.7457	-0.178288679	0.273339078	0.41907588	0.60908399
NFE2L1-DT	15.32270099	0.13476154	0.38350114	0.550465438	0.718109307
NFE2L2	3272.909569	0.231792611	0.227005129	0.251000774	0.439553014
NFE2L3	413.7261231	-0.630960433	0.481438054	0.039957021	0.121962222
NFE2L3P1	0.247150527	0.057889358	0.466412136	0.597633931	
NFE4	0.656329416	-0.102542948	0.455028616	0.463218158	
NFIA	101.6761459	0.728694979	0.272444514	0.001905637	0.012558234
NFIA-AS1	0				
NFIA-AS2	0.090166093	0.035977178	0.463649474	0.84887394	
NFIB	34.76049531	0.72936464	0.372517874	0.01078339	0.046993079
NFIC	8302.685703	0.161529988	0.178628784	0.327671036	0.522060522
NFIL3	3486.953235	-0.006476371	0.325008098	0.980562218	0.990412411
NFILZ	0				
NFIX	5069.846325	-0.443571965	0.278871482	0.052530835	0.148964739
NFKB1	1322.734161	0.020409997	0.172526788	0.900630491	0.948468969
NFKB2	2302.498749	-0.454858717	0.255071394	0.035874298	0.112691188
NFKBIA	5733.450118	-0.218001179	0.353552045	0.372126594	0.564147375
NFKBIB	842.4924693	0.162478249	0.194340524	0.358386625	0.551388853
NFKBID	112.9655383	0.228007596	0.292176879	0.324194889	0.518510162
NFKBIE	368.750853	0.0204958	0.236136598	0.916418725	0.956762849
NFKBIL1	1090.83696	0.551602616	0.295658692	0.022440809	0.080286139
NFKBIZ	1543.250552	-1.762670315	0.563498229	9.48023E-05	0.001224122
NFRKB	921.8485097	-0.010987303	0.16714451	0.943086097	0.970362143
NFS1	525.960295	-0.833309623	0.167240417	1.3017E-07	6.05117E-06
NFU1	657.7991942	-0.105017127	0.197739222	0.55542772	0.721763705
NFU1P1	0				
NFU1P2	0				
NFX1	1314.632402	-0.049950063	0.156634367	0.735747575	0.85188907
NFXL1	906.8369866	0.756784643	0.439637061	0.015505696	0.061463296
NFYA	1328.173953	0.157987156	0.131744801	0.210348838	0.390424452
NFYAP1	0				
NFYB	650.3113991	0.516427864	0.181216401	0.001995074	0.012990354
NFYBP1	0				
NFYC	910.8855139	0.171468876	0.087383626	0.045437356	0.134156722
NFYC-AS1	17.94242797	0.704843225	0.38979214	0.015804612	0.062246418
NFYCP1	0				
NFYCP2	0.08418878	-0.003513422	0.46286067	0.94339197	
NGB	0				
NGDN	644.3648427	-0.043127633	0.138283975	0.734418963	0.850772797
NGEF	3.802139139	0.150461863	0.431218152	0.457972993	0.643397477
NGF	30.70212204	-0.712410962	1.28185015	0.01790062	0.068164405
NGF-AS1	0.313953796	-0.04145117	0.461632894	0.551013226	
NGFR	15.47955191	-0.692217006	0.953479614	0.031539457	0.10262597
NGLY1	552.5049007	-0.283968594	0.159775181	0.056525783	0.157460125
NGRN	2819.392867	0.199408783	0.188972859	0.24724479	0.435101487
NHEG1	0				
NHEJ1	770.6297537	0.110910478	0.131008561	0.378133249	0.570013785
NHLH1	12.4936175	-0.484631831	0.37113701	0.069553401	0.182710265
NHLH2	0.67503667	-0.089062638	0.471072996	0.53735267	
NHLRC1	64.06686306	-0.183820102	0.285046054	0.41651	0.606758687
NHLRC2	613.3536984	0.296181585	0.188220691	0.084694852	0.210256319
NHLRC3	364.8984933	0.466327691	0.178673955	0.004658476	0.024898554
NHLRC4	25.17222591	0.889560413	0.601825609	0.015785037	0.062194058
NHP2	1693.876674	-0.54028336	0.215942324	0.005083983	0.026600234
NHP2P1	0.070671829	-0.032461088	0.463382147	0.841398523	
NHP2P2	0.032938258	0.025256633	0.462491135	0.95367378	
NHS	184.3231761	-0.269944284	0.312668289	0.256817548	0.445943793
NHS-AS1	0.067291698	-0.032182801	0.463344387	0.838712851	
NHSL1	127.472257	0.095384198	0.288149743	0.673770457	0.809244187
NHSL2	533.5841878	-0.134019854	0.333552396	0.56690364	0.730884797
NIBAN1	2071.010148	-0.092865497	0.43512817	0.582883057	0.743470331
NIBAN2	24898.65248	0.550367263	0.279875844	0.018478086	0.069848351
NIBAN3	12.64627311	-0.02304323	0.36509436	0.914951556	0.956034774
NICN1	602.1453467	0.354016042	0.298557775	0.134834133	0.289015699
NICN2P	0				
NID1	16833.19614	0.32220373	0.231309413	0.109598749	0.250400349
NID2	2035.806723	-0.055757787	0.286324001	0.796876795	0.888034065
NIF3L1	521.3439079	0.021127233	0.185889388	0.906043857	0.951338105
NIFK	1062.071921	-0.322649974	0.183026663	0.054002511	0.152263645
NIFK-AS1	98.87368962	0.535027875	0.242736339	0.011380291	0.048945412
NIFKP1	0				
NIFKP2	0				
NIFKP3	0.187734853	0.022397845	0.462265116	0.95502769	
NIFKP4	0.038652561	0.026466848	0.462590564	0.95367378	
NIFKP6	0				
NIFKP7	0				
NIFKP8	0.061507763	0.032671801	0.463180763	0.865136749	
NIFKP9	0				
NIM1K	85.44366455	0.139833323	0.288305503	0.538795078	0.709129925
NIN	3011.70924	0.075149673	0.233247255	0.71046274	0.834811087
NINJ1	2094.490687	1.198449547	0.414711839	0.000422425	0.003945654
NINJ2	0.75299692	0.043024082	0.448672574	0.726266118	
NINJ2-AS1	90.85190914	0.061724992	0.291403099	0.787228947	0.8829003
NINL	667.9298005	0.319153496	0.207914911	0.086166053	0.2126273
NIP7	864.6866925	0.001974739	0.196569151	0.991599796	0.995902331
NIP7P1	0				
NIP7P2	0				
NIP7P3	0.1455323	-0.006195259	0.460275496	0.941029025	
NIPA1	450.2428424	0.678091013	0.193307058	0.000142673	0.001686352
NIPA2	1818.026022	0.233044343	0.153167057	0.106699087	0.245899234
NIPA2P1	0				
NIPA2P2	0				
NIPA2P3	0				
NIPA2P4	0				
NIPA2P5	0				
NIPAL1	18.59322751	0.173968969	0.375585115	0.46442076	0.649333042
NIPAL2	291.3158776	0.814904788	0.219764616	4.68502E-05	0.000709652
NIPAL3	1330.538027	0.050598179	0.213572736	0.792571808	0.886046595
NIPAL4	5.902721382	-1.050947422	1.053217325	0.014836307	0.05940535
NIPBL	1780.928011	0.313490668	0.149462263	0.026365959	0.090232247
NIPBL-DT	251.2129599	0.595978293	0.229824589	0.0034146	0.019677343
NIPSNAP1	2255.582748	-1.118347582	0.213833261	2.14395E-08	1.38089E-06
NIPSNAP2	1573.507146	-0.235619705	0.134053942	0.064655976	0.17328675
NIPSNAP3A	590.9590804	-0.589663794	0.159195857	8.41147E-05	0.0011199
NIPSNAP3B	54.31052155	0.023243967	0.280994358	0.918993846	0.958086425
NISCH	4228.975624	-0.034051159	0.170486235	0.90886341	0.952373778
NIT1	703.4770998	-0.407983574	0.143537846	0.002700753	0.01648268
NIT2	859.4982005	-0.643186677	0.196969151	0.000361389	0.003496049
NKAIN1	8.930257413	-0.361739728	0.537228223	0.13657563	0.291714587
NKAIN1P1	0				
NKAIN1P2	0				
NKAIN2	7.497566862	-0.007016108	0.419595505	0.964297233	0.981594381
NKAIN3	2.419070971	-0.064723796	0.444786195	0.652595787	0.795159894
NKAIN4	0.145068433	0.017643977	0.460672176	0.935662468	
NKAP	589.7173656	-0.159896338	0.151236235	0.261817957	0.451521678
NKAPD1	1168.392354	-0.135678501	0.163652552	0.375252927	0.567359085
NKAPL	72.52484409	-0.149363347	0.247700645	0.474666809	0.658507213
NKAPP1	14.00459583	-0.30095981	0.392123271	0.230070671	0.414260752
NKD1	2908.908287	-0.319853731	0.395504616	0.21153922	0.391946385
NKD2	112.4509068	-0.063496454	0.410365366	0.746197221	0.858776075
NKG7	0.55390481	-0.046050796	0.454241954	0.736875804	
NKILA	87.30010039	-1.379287163	0.444035941	0.000157806	0.001820664
NKIRAS1	276.3544499	0.360844915	0.191913714	0.038810718	0.119266073
NKIRAS2	1793.702632	-0.237318663	0.086227118	0.004970497	0.026129507
NKPD1	6.564577711	1.319259147	1.365079339	0.010064963	0.044508169
NKRF	322.7277194	0.147686613	0.180852928	0.368733755	0.560746837
NKTR	1540.375818	0.029289204	0.272395266	0.878496906	0.935111019
NKX1-1	0				
NKX1-2	0.032938258	0.025256633	0.462491135	0.95367378	
NKX2-1	0				
NKX2-1-AS1	0				
NKX2-2	0				
NKX2-2-AS1	0				
NKX2-3	0.038652561	0.026466848	0.462590564	0.95367378	
NKX2-4	0				
NKX2-5	0.184386287	-0.003766459	0.462847101	0.943390436	
NKX2-6	16.76205759	-0.01838612	0.40090862	0.924316393	0.961289321
NKX2-8	0.247606871	-0.011721577	0.456668894	0.927822015	
NKX3-1	67.10076384	-0.24197945	0.338061617	0.319189056	0.513852062
NKX3-2	1.071398934	0.003611377	0.430477502	0.981601712	0.990893232
NKX6-1	113.5193164	-0.08705485	0.438327935	0.592401652	0.750254134
NKX6-2	0.070671829	-0.032461088	0.463382147	0.841398523	
NKX6-3	0				
NLE1	732.1706928	-0.371551446	0.136053332	0.004117162	0.022662241
NLGN1	56.41743893	0.100058834	0.332371105	0.670617564	0.807203992
NLGN1-AS1	0				
NLGN2	5023.145269	-0.16869832	0.157071555	0.260562199	0.450267573
NLGN3	40.30997305	-1.529130811	0.296192796	2.279E-08	1.45105E-06
NLGN4X	4.937414056	-0.120505065	0.401863797	0.57334128	0.735875734
NLGN4Y	223.0790461	-0.001370709	0.459069841	0.946025579	0.97205375
NLGN4Y-AS1	0.050658617	-0.030012005	0.463078769	0.841398523	
NLK	253.4593255	0.030394087	0.133115585	0.806758737	0.89380196
NLN	1092.126125	-0.811201586	0.260242228	0.000393158	0.003741488
NLRC3	1.086669109	0.075820765	0.456949894	0.410021772	0.600837101
NLRC4	0.239130488	0.029717421	0.462888129	0.877575997	
NLRC5	674.5300314	0.18099253	0.280166861	0.420988811	0.610665994
NLRP1	415.3494991	-0.192294012	0.34083513	0.421688024	0.611407108
NLRP10	23.9192723	-2.242940016	0.968869734	0.000527767	0.004676045
NLRP11	0.032938258	0.025256633	0.462491135	0.95367378	
NLRP12	0.128284142	-0.003657554	0.462852985	0.943391284	
NLRP13	0				
NLRP14	5.319961067	-1.926981043	0.774573659	0.000667034	0.005623317
NLRP2	1.029151242	0.013479094	0.452806231	0.970076112	0.984879668
NLRP2B	0.19546981	-0.047781861	0.464803516	0.703129491	
NLRP3	16.89990685	1.453553469	0.495688936	0.000279321	0.002868458
NLRP3P1	1.995159653	0.283682071	0.576894377	0.076825921	0.196336835
NLRP4	0				
NLRP5	0				
NLRP6	0.360054259	0.033305111	0.462504318	0.651881287	
NLRP7	0				
NLRP7P1	0				
NLRP8	0				
NLRP9	0				
NLRP9P1	0				
NLRX1	646.8478802	-0.631699837	0.217914369	0.001273294	0.009261496
NMB	193.9497429	0.010663711	0.326194951	0.97012477	0.984884069
NMBR	3.170311959	0.597014423	0.671209552	0.059952876	0.164106044
NMBR-AS1	0				
NMD3	1547.398078	-0.198285334	0.142745325	0.141880597	0.298966258
NMD3P1	0.032938258	0.025256633	0.462491135	0.95367378	
NMD3P2	0				
NME1	2123.447535	-0.872155655	0.31274143	0.000974105	0.00758164
NME1-NME2	139.3462735	-0.893832392	0.391722014	0.003436007	0.019774487
NME1P1	0				
NME2	12866.07511	-0.247920568	0.173180757	0.122008482	0.270322101
NME2P1	0.256879511	-0.059170922	0.466680603	0.600182032	
NME2P2	0				
NME2P3	0				
NME3	1497.79543	0.104989926	0.248024923	0.615304059	0.767394708
NME4	7636.892786	-0.618061199	0.179445147	0.000165203	0.001887392
NME5	92.78055147	-0.595667681	0.378331945	0.032235676	0.104220714
NME6	663.7215029	-0.434341301	0.122864533	0.000239505	0.002529484
NME7	477.2563843	-0.591414545	0.125138847	9.30508E-07	3.04519E-05
NME8	0.046695068	-0.00318502	0.462865579	0.94339197	
NME9	1.0274892	0.210899453	0.511195611	0.105953288	0.244839061
NMI	288.4135632	-0.411338428	0.264679109	0.063409019	0.170934346
NMNAT1	353.3900793	-0.546717303	0.123034259	3.96314E-06	9.89494E-05
NMNAT1P1	0				
NMNAT1P2	0				
NMNAT1P3	0				
NMNAT1P4	0				
NMNAT1P5	0				
NMNAT2	4.844253881	0.508532995	0.759800308	0.036281838	0.113712089
NMNAT3	21.90756503	0.090084335	0.357623389	0.696864052	0.825383301
NMRAL1	1072.830188	-0.396649346	0.201359644	0.028524051	0.095514307
NMRAL2P	34.0504267	0.240804843	0.433309752	0.305917629	0.499709415
NMRK1	627.2412938	0.155216177	0.196857429	0.391200753	0.582905648
NMRK2	0				
NMS	0				
NMT1	3671.37564	-0.232997248	0.128268371	0.054956798	0.154152363
NMT2	677.1114634	-0.525819342	0.157148411	0.00039478	0.00374899
NMTRQ-TTG12-1	0				
NMTRS-TGA3-1	0				
NMU	0.052134167	-0.003275007	0.462864896	0.94339197	
NMUR1	28.03851357	0.146138342	0.405990698	0.509480081	0.685798211
NMUR2	0.063802279	-0.003438508	0.462863848	0.94339197	
NNAT	46.67679764	0.714556703	0.64686669	0.035674326	0.11229908
NNMT	13258.74008	-0.892066435	0.429057326	0.004685911	0.025012163
NNT	1965.597655	-0.323809437	0.139113707	0.014194663	0.057526829
NNT-AS1	332.4114634	0.223349738	0.142367318	0.098226472	0.232256175
NOA1	1229.289886	0.425762282	0.236812577	0.036993423	0.115372752
NOB1	2262.126518	0.69433599	0.294981477	0.004937067	0.026015311
NOBOX	0				
NOC2L	2626.577937	-0.436328152	0.140365062	0.000972076	0.007568497
NOC2LP1	16.35329305	-0.397433645	0.502109475	0.132574059	0.285707318
NOC2LP2	0.092754193	0.023105533	0.462315149	0.953600576	
NOC3L	565.3644064	-0.359526868	0.223147842	0.065616896	0.175093795
NOC4L	544.4675733	-0.257584742	0.210244736	0.167060802	0.334226891
NOCT	241.8189284	-1.378224349	0.4937263	0.000409066	0.00384349
NOD1	235.6805628	-0.944391702	0.199117179	3.81843E-07	1.46363E-05
NOD2	37.78782699	-0.115115275	0.343200023	0.622174762	0.772797394
NODAL	0				
NOG	27.58503618	1.68325337	0.954935557	0.00314303	0.018505902
NOL10	895.4735823	-0.225791878	0.173244198	0.157262589	0.320393507
NOL11	1009.307317	-0.113653964	0.18399872	0.507018225	0.683685416
NOL12	409.714366	-0.31680789	0.241855782	0.125719085	0.275720864
NOL3	884.233636	-0.40696779	0.23588414	0.043853805	0.130802068
NOL4	0.038652561	0.026466848	0.462590564	0.95367378	
NOL4L	485.9752801	-0.016528497	0.22457584	0.931054052	0.964697745
NOL4L-DT	0				
NOL6	1573.083327	-0.365357964	0.195482806	0.038221606	0.117994206
NOL7	1397.691582	-0.218845038	0.113911821	0.046403186	0.136266049
NOL8	665.1000334	-0.645868251	0.255602578	0.003493061	0.02003596
NOL8P1	0				
NOL9	527.9965378	-0.138689892	0.191365997	0.43991493	0.627274338
NOLC1	1772.431611	-0.578076586	0.218426669	0.003030269	0.018008989
NOLC1P1	0				
NOM1	582.048193	-0.524359894	0.199998049	0.003802767	0.021452473
NOMO1	5982.276111	-0.189615037	0.133656048	0.135410924	0.289909061
NOMO2	6164.774912	0.198822028	0.14424258	0.146492048	0.305020862
NOMO3	1155.083603	-0.01012963	0.300848097	0.96094857	0.980090796
NONO	14167.28675	-0.015322174	0.137280748	0.93663773	0.967237987
NONOP2	3.359041882	-0.183618444	0.439723575	0.377301493	0.569144131
NOP10	2151.45027	-0.157497632	0.179524163	0.316991555	0.51168599
NOP14	1400.036831	0.117163949	0.161493222	0.439937547	0.627274338
NOP14-AS1	404.1533306	0.260115688	0.16818996	0.096494317	0.229719977
NOP16	439.1033823	-0.312801818	0.278877453	0.167379002	0.334712816
NOP2	1079.148755	-0.058322898	0.222914957	0.764280693	0.869170306
NOP53	10005.191	0.299050956	0.258690779	0.16356647	0.329099923
NOP53-AS1	0				
NOP56	2365.341714	-0.390515952	0.285327493	0.090927093	0.220794551
NOP56P1	2.774324193	-0.029566329	0.447124499	0.80505523	0.893027769
NOP56P2	0				
NOP56P3	0.309315406	0.03384617	0.458515876	0.779437418	
NOP58	1180.267476	-0.901461245	0.205327054	2.23436E-06	6.22177E-05
NOP9	1359.589934	-0.239481247	0.148130822	0.085961878	0.212428702
NORAD	12014.23327	-0.154195842	0.175589708	0.34239091	0.536057803
NOS1	0.157586789	-0.021512144	0.461189099	0.819091235	
NOS1AP	5.740742603	2.009965488	0.722335467	0.000299875	0.003037157
NOS2	25.16596302	0.684436035	1.596863898	0.009273189	0.041822513
NOS2P1	0				
NOS2P2	0.374934023	0.026971716	0.458882398	0.79754695	
NOS2P3	0.038652561	0.026466848	0.462590564	0.95367378	
NOS2P4	0				
NOS3	44.76646737	-0.938375223	0.595785159	0.011579492	0.049533667
NOSIP	1545.798418	-0.124316481	0.196966763	0.483384767	0.665807978
NOSTRIN	3.121684918	0.119796611	0.428726285	0.530997575	0.702774145
NOTCH1	812.7864353	-0.625051947	0.197514542	0.0005249	0.004660061
NOTCH2	8923.346314	-0.085005945	0.254734734	0.692666414	0.822471967
NOTCH2NLA	404.6179964	-0.18332892	0.191691753	0.276503102	0.467664442
NOTCH2NLB	135.3089082	-0.149067011	0.38590859	0.515872735	0.690946908
NOTCH2NLC	370.9403588	-0.612200118	0.375616682	0.028311306	0.094944996
NOTCH2NLR	66.09374374	-0.859801812	0.344040087	0.002198938	0.014004758
NOTCH2P1	0				
NOTCH3	5773.798336	0.326372916	0.298809633	0.173670251	0.343313319
NOTCH4	73.99172794	0.226701112	0.275700433	0.313160638	0.507233948
NOTO	0.065741063	0.030601155	0.463009179	0.95367378	
NOTUM	714.3845933	6.654177781	1.221063049	1.72943E-09	1.6423E-07
NOVA1	54.03904837	-0.795324476	0.392296387	0.007642202	0.03612367
NOVA2	52.95879285	-0.406375886	0.446464574	0.134264988	0.288287305
NOX1	0.046695068	-0.00318502	0.462865579	0.94339197	
NOX3	0				
NOX4	124.3474993	-0.15984382	0.373219834	0.495798063	0.674826633
NOX5	9.168975741	-0.244178825	0.423935104	0.299646215	0.492889077
NOXA1	32.88054005	0.944371909	0.39498895	0.002367311	0.014838931
NOXO1	2.768724959	0.387171996	0.549588064	0.119878593	0.266942802
NOXRED1	7.03103649	0.296622943	0.362869138	0.239562878	0.426002458
NPAP1	0				
NPAP1L	0				
NPAP1P2	0.106874485	-0.003614077	0.46285533	0.943391257	
NPAP1P3	0.202922325	0.043410154	0.464988529	0.659430545	
NPAP1P4	0				
NPAP1P6	0				
NPAP1P7	0				
NPAS1	12.32992783	0.481333786	0.522442189	0.09319035	0.224304892
NPAS2	2078.122128	0.830434583	0.272200102	0.000449385	0.004155279
NPAS2-AS1	0.257711383	-0.002428474	0.457999985	0.964841287	
NPAS3	40.67138177	0.240827769	0.393795772	0.326944399	0.52135138
NPAS4	11.93370404	-2.904361747	0.880098336	4.04101E-05	0.000632807
NPAT	434.4880274	0.635292748	0.179977532	0.000146807	0.001726037
NPB	35.29321644	-0.390878195	0.347216675	0.124794492	0.274288666
NPBWR1	0.052134167	-0.003275007	0.462864896	0.94339197	
NPBWR2	0				
NPC1	2098.43461	1.151331885	0.258086938	9.86954E-07	3.20162E-05
NPC1L1	1.870946487	-0.018883827	0.426083687	0.910943778	0.953766454
NPC2	3329.167832	1.524678327	0.211316443	6.75735E-14	3.2976E-11
NPDC1	231.6264433	-0.149531658	0.304934713	0.516497879	0.691349881
NPEPL1	1504.368829	-0.210023861	0.144998002	0.125665483	0.27565772
NPEPPS	2895.236338	0.367043568	0.158248533	0.012313016	0.051858893
NPEPPSP1	189.7216392	-0.100570847	0.270010399	0.639526573	0.785846097
NPFF	0.555092249	0.014357635	0.45913721	0.826097122	
NPFFR1	0.251599061	-0.028845554	0.462134818	0.696018031	
NPFFR2	0.591342215	0.069994198	0.459431576	0.487702344	
